protein_id,v2_cai,v3_cai,v3_cai_delta_pct,v2_gc_global,v3_gc_global,v2_local_gc_min,v2_local_gc_max,v3_local_gc_min,v3_local_gc_max,v3_amino_acid_identity,v3_validator_pass,v3_internal_stop_count,v3_invalid_codon_count,v3_forbidden_motif_count,v3_homopolymer_count,v3_repeat_count
NbL16g17420.1,0.79736397,0.79736397,0.0000,42.62411348,42.62411348,36.66666667,46.66666667,36.66666667,46.66666667,1.00000000,True,0,0,0,2,7
NbL14g12580.1,0.83117509,0.83200383,0.0997,42.59259259,42.59259259,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,0
NbL10g03090.1,0.80205683,0.80205683,0.0000,42.54606365,42.54606365,36.66666667,50.00000000,36.66666667,50.00000000,1.00000000,True,0,0,0,0,7
NbL17g09790.1,0.79614256,0.79614256,0.0000,42.62536873,42.62536873,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,5
NbL10g17220.1,0.83501253,0.83501253,0.0000,42.38683128,42.38683128,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,1
NbL17g01730.1,0.78981192,0.78981192,0.0000,42.57759784,42.57759784,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,9
NbL05g17830.1,0.81190737,0.81190737,0.0000,42.46987952,42.46987952,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,4
NbL04g09760.1,0.79196783,0.79196783,0.0000,42.44444444,42.44444444,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,1,2
NbL16g00970.1,0.80779340,0.80779340,0.0000,42.57812500,42.57812500,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,1,4
NbL04g06620.1,0.79422650,0.79376733,-0.0578,42.45917387,42.36311239,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,11,33
NbL19g22390.1,0.83903755,0.83903755,0.0000,42.47967480,42.47967480,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,0
NbL03g16380.1,0.80263109,0.80139239,-0.1543,42.50614251,42.42424242,36.66666667,46.66666667,36.66666667,45.00000000,1.00000000,True,0,0,0,0,6
NbL14g06740.1,0.81969746,0.81969746,0.0000,42.52525253,42.52525253,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL18g14970.1,0.82279063,0.82279063,0.0000,42.48704663,42.48704663,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,0,2
NbL01g07550.1,0.81410534,0.81410534,0.0000,42.49713631,42.49713631,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,1,1
NbL18g13840.1,0.86419507,0.86301612,-0.1364,42.40196078,42.40196078,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,0,2
NbL11g07120.1,0.81730447,0.81730447,0.0000,42.57812500,42.57812500,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,5
NbL05g21360.1,0.81593511,0.81593511,0.0000,42.58064516,42.58064516,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL09g00640.1,0.79276166,0.79276166,0.0000,42.51302083,42.51302083,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,6
NbL01g19050.1,0.79646411,0.79646411,0.0000,42.52252252,42.52252252,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,2
NbL04g12810.1,0.81908052,0.81908052,0.0000,42.44131455,42.44131455,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL16g19150.1,0.80899940,0.80899940,0.0000,42.57812500,42.57812500,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,0,6
NbL15g08310.1,0.79616876,0.79628135,0.0141,42.65450861,42.75582573,33.33333333,53.33333333,35.00000000,53.33333333,1.00000000,True,0,0,0,1,10
NbL10g14340.1,0.82717484,0.82717484,0.0000,42.82051282,42.82051282,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,0,1
NbL04g20040.1,0.80731095,0.80731095,0.0000,42.56518675,42.56518675,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,3
NbL18g12610.1,0.80166256,0.79882374,-0.3541,42.51207729,42.27053140,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,1
NbL09g21780.1,0.79536575,0.79536575,0.0000,42.52136752,42.52136752,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,1
NbL07g12750.1,0.79989956,0.79989956,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL02g11410.1,0.76819544,0.76819544,0.0000,42.54859611,42.54859611,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,5
NbL15g11360.1,0.80598557,0.80598557,0.0000,42.46196404,42.46196404,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,3
NbL17g01840.1,0.84603928,0.84603928,0.0000,42.57907543,42.57907543,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,0
NbL12g21730.1,0.81103694,0.81103694,0.0000,42.54185693,42.54185693,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL17g17240.1,0.78697661,0.78697661,0.0000,42.51101322,42.51101322,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,1,9
NbL07g00540.1,0.79907604,0.79907604,0.0000,42.51968504,42.51968504,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,5
NbL02g13410.1,0.76623333,0.76623333,0.0000,42.05128205,42.05128205,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,0
NbL14g10800.1,0.77484899,0.77484899,0.0000,42.62295082,42.62295082,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,0
NbL16g01400.1,0.77923842,0.78019572,0.1229,42.77343750,42.83854167,31.66666667,53.33333333,31.66666667,53.33333333,1.00000000,True,0,0,0,0,7
NbL18g07740.1,0.80338918,0.80338918,0.0000,42.51626898,42.51626898,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,4
NbL00g01110.1,0.77753888,0.77753888,0.0000,42.47311828,42.47311828,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,0
NbL17g14180.1,0.79614957,0.79614957,0.0000,42.43863816,42.43863816,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,4
NbL14g03740.1,0.80383975,0.80383975,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,9
NbL04g08540.1,0.79629190,0.79629190,0.0000,42.50363901,42.50363901,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,1,1
NbL11g16720.1,0.78345186,0.78345186,0.0000,42.42424242,42.42424242,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,3
NbL09g10680.1,0.84276636,0.84276636,0.0000,42.49249249,42.49249249,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,5
NbL11g10090.1,0.72835637,0.72994877,0.2186,42.51302083,42.64322917,36.66666667,50.00000000,36.66666667,50.00000000,1.00000000,True,0,0,0,0,26
NbL03g12400.1,0.81288518,0.81354550,0.0812,42.53647587,42.64870932,30.00000000,61.66666667,30.00000000,61.66666667,1.00000000,True,0,0,0,0,5
NbL15g21160.1,0.76713987,0.76713987,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL01g25290.1,0.82538894,0.82538894,0.0000,42.46704331,42.46704331,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,7
NbL18g13260.1,0.79760835,0.79760835,0.0000,42.59887006,42.59887006,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,1,4
NbL14g00810.1,0.76871837,0.76871837,0.0000,42.59259259,42.59259259,36.66666667,46.66666667,36.66666667,46.66666667,1.00000000,True,0,0,0,0,5
NbL10g14460.1,0.80597427,0.80597427,0.0000,42.59259259,42.59259259,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,2
NbL16g27440.1,0.78373049,0.78373049,0.0000,42.49605055,42.49605055,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,1,8
NbL14g09540.1,0.78889809,0.78889809,0.0000,42.61261261,42.61261261,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,4
NbL11g21570.1,0.78198474,0.78198474,0.0000,42.49667995,42.49667995,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,8
NbL06g00660.1,0.80128542,0.80128542,0.0000,42.61603376,42.61603376,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,1
NbL03g24900.1,0.75436960,0.75436960,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,5
NbL11g15080.1,0.80800107,0.80800107,0.0000,42.50309789,42.50309789,38.33333333,48.33333333,38.33333333,48.33333333,1.00000000,True,0,0,0,0,2
NbL12g00130.1,0.77887743,0.77887743,0.0000,42.51302083,42.51302083,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,0,6
NbL14g07010.1,0.81327908,0.81327908,0.0000,42.40196078,42.40196078,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,1
NbL12g11150.1,0.80524742,0.80686712,0.2011,42.50936330,42.50936330,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,4
NbL16g07640.1,0.79656190,0.79656190,0.0000,42.50440917,42.50440917,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,2
NbL03g14860.1,0.78406682,0.78336158,-0.0899,42.45142003,42.45142003,38.33333333,46.66666667,38.33333333,45.00000000,1.00000000,True,0,0,0,0,4
NbL16g24610.1,0.81765894,0.81765894,0.0000,42.46339363,42.46339363,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,4
NbL15g06590.1,0.81977881,0.81977881,0.0000,42.36760125,42.36760125,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,0,1
NbL06g16850.1,0.81865846,0.81865846,0.0000,42.57575758,42.57575758,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL10g06710.1,0.78525800,0.78525800,0.0000,42.57812500,42.57812500,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,4
NbL15g11510.1,0.81877294,0.81877294,0.0000,42.52873563,42.52873563,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL17g17660.1,0.73868839,0.73868839,0.0000,42.57812500,42.57812500,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,7
NbL16g08000.1,0.81835447,0.81835447,0.0000,42.52252252,42.52252252,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,0,2
NbL06g11950.1,0.80734241,0.80734241,0.0000,42.43827160,42.43827160,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,0,5
NbL02g02610.1,0.80204069,0.80204069,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,6
NbL19g12760.1,0.80868735,0.80868735,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,3
NbL09g23730.1,0.77719995,0.77719995,0.0000,42.47311828,42.47311828,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,4
NbL01g12830.1,0.82697494,0.82697494,0.0000,42.51302083,42.51302083,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,1,2
NbL19g11880.1,0.78439170,0.78439170,0.0000,42.43421053,42.43421053,38.33333333,48.33333333,38.33333333,48.33333333,1.00000000,True,0,0,0,2,4
NbL08g14460.1,0.82279793,0.82279793,0.0000,42.60027663,42.60027663,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,0
NbL03g14920.1,0.82391036,0.82391036,0.0000,43.03959132,43.03959132,40.00000000,48.33333333,40.00000000,48.33333333,1.00000000,True,0,0,0,2,4
NbL01g16730.1,0.82609463,0.82609463,0.0000,42.46284501,42.46284501,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,1,2
NbL09g09160.1,0.76419852,0.76419852,0.0000,42.42424242,42.42424242,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,1
NbL11g15990.1,0.75760785,0.75760785,0.0000,42.58555133,42.58555133,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL15g03560.1,0.80022999,0.80022999,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,7
NbL02g02310.1,0.84302889,0.84302889,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,5
NbL03g06580.1,0.81685347,0.81685347,0.0000,42.64322917,42.64322917,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,1,6
NbL15g08000.1,0.81687759,0.81687759,0.0000,42.51302083,42.51302083,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,1,2
NbL16g26140.1,0.80397274,0.80397274,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,2
NbL18g05710.1,0.86017863,0.86017863,0.0000,42.48511905,42.48511905,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,4
NbL17g03390.1,0.82460864,0.82460864,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,5
NbL10g02140.1,0.80038393,0.80038393,0.0000,42.62295082,42.62295082,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,0
NbL14g02420.1,0.83733710,0.83733710,0.0000,42.36111111,42.36111111,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,0,0
NbL11g02000.1,0.80177020,0.80177020,0.0000,42.64069264,42.64069264,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,2
NbL16g06650.1,0.79890887,0.79890887,0.0000,42.76729560,42.76729560,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,1
NbL04g14940.1,0.80046548,0.80046548,0.0000,42.54835040,42.54835040,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,0,6
NbL15g09100.1,0.78242235,0.78242235,0.0000,42.48927039,42.48927039,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,0
NbL10g14760.1,0.78576613,0.78576613,0.0000,42.43986254,42.43986254,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,9
NbL19g07360.1,0.77084245,0.77084245,0.0000,42.80510018,42.80510018,38.33333333,50.00000000,38.33333333,50.00000000,1.00000000,True,0,0,0,1,3
NbL11g04820.1,0.78024000,0.78024000,0.0000,42.58241758,42.58241758,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,4
NbL06g04700.1,0.78232048,0.78232048,0.0000,42.44131455,42.44131455,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,0,2
NbL02g17410.1,0.79191332,0.79191332,0.0000,42.43697479,42.43697479,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,5
NbL19g23700.1,0.79161210,0.79188984,0.0351,42.52525253,42.52525253,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,1
NbL05g08550.1,0.81395524,0.81444706,0.0604,42.64705882,42.76960784,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,0,1
NbL09g20680.1,0.82337463,0.82337463,0.0000,42.66666667,42.66666667,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,1
NbL05g13910.1,0.77217452,0.77217452,0.0000,42.64322917,42.64322917,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,6
NbL08g11330.1,0.84747882,0.84747882,0.0000,42.56120527,42.56120527,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL18g09240.1,0.77997246,0.77997246,0.0000,42.54992320,42.54992320,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,3
NbL04g07640.1,0.80101694,0.80101694,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,7
NbL14g20240.1,0.81718563,0.81718563,0.0000,42.34234234,42.34234234,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL07g08280.1,0.86480765,0.86480765,0.0000,42.42424242,42.42424242,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,1
NbL09g19860.1,0.79215376,0.79215376,0.0000,42.43827160,42.43827160,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,0
NbL08g17960.1,0.80816056,0.80816056,0.0000,42.51302083,42.51302083,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,0
NbL02g26150.1,0.80936210,0.80936210,0.0000,42.50559284,42.50559284,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,1
NbL15g20590.1,0.81505939,0.81505939,0.0000,42.57703081,42.57703081,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,1,2
NbL10g10210.1,0.78927517,0.78927517,0.0000,42.57812500,42.57812500,36.66666667,46.66666667,36.66666667,46.66666667,1.00000000,True,0,0,0,0,1
NbL10g14390.1,0.76424759,0.76424759,0.0000,42.51012146,42.51012146,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,6
NbL08g16400.1,0.78041100,0.77991918,-0.0630,42.57812500,42.51302083,33.33333333,51.66666667,33.33333333,51.66666667,1.00000000,True,0,0,0,1,7
NbL01g21970.1,0.73393271,0.73393271,0.0000,43.38919926,43.38919926,38.33333333,50.00000000,38.33333333,50.00000000,1.00000000,True,0,0,0,0,2
NbL10g16780.1,0.82903628,0.82903628,0.0000,42.72727273,42.72727273,41.66666667,46.66666667,41.66666667,46.66666667,1.00000000,True,0,0,0,0,4
NbL16g07580.1,0.81954037,0.81954037,0.0000,42.69005848,42.69005848,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,1
NbL19g15060.1,0.75828556,0.75828556,0.0000,42.34972678,42.34972678,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,3
NbL14g07140.1,0.78416857,0.78416857,0.0000,42.55952381,42.55952381,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,1
NbL00g02950.1,0.78030952,0.78030952,0.0000,42.50936330,42.50936330,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,1,4
NbL05g19910.1,0.82251227,0.82251227,0.0000,42.51302083,42.51302083,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,1,4
NbL03g02540.1,0.83668181,0.83668181,0.0000,42.51700680,42.51700680,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,5
NbL18g14780.1,0.82176151,0.82176151,0.0000,42.51700680,42.51700680,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,0
NbL06g10920.1,0.77327140,0.77327140,0.0000,42.39482201,42.39482201,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,1
NbL09g01110.1,0.79403472,0.79491206,0.1105,42.51336898,42.51336898,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,2
NbL05g20290.1,0.80496911,0.80496911,0.0000,42.51207729,42.51207729,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,1
NbL03g07200.1,0.78470973,0.78470973,0.0000,42.50936330,42.50936330,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,2
NbL09g19930.1,0.80941929,0.80941929,0.0000,42.45014245,42.45014245,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,0,4
NbL08g00400.1,0.81912092,0.81912092,0.0000,42.54992320,42.54992320,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,0
NbL07g15970.1,0.81791876,0.81791876,0.0000,42.57907543,42.57907543,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,0,0
NbL03g20810.1,0.82410126,0.82410126,0.0000,42.51207729,42.51207729,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,1
NbL02g17860.1,0.81164916,0.81196734,0.0392,42.51302083,42.44791667,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,2
NbL19g06850.1,0.80173592,0.80173592,0.0000,42.54606365,42.54606365,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,1,4
NbL11g02980.1,0.72287006,0.72287006,0.0000,42.46031746,42.46031746,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,0
NbL15g01090.1,0.82225435,0.82225435,0.0000,42.42424242,42.42424242,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,0
NbL10g21500.1,0.78835278,0.78835278,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,9
NbL15g11890.1,0.82421819,0.82421819,0.0000,42.44791667,42.44791667,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,2,8
NbL15g17780.1,0.79547874,0.79547874,0.0000,42.63038549,42.63038549,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL19g17870.1,0.74899203,0.74899203,0.0000,42.52873563,42.52873563,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,3
NbL17g20420.1,0.84024496,0.84024496,0.0000,42.46966453,42.46966453,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,11
NbL08g11990.1,0.78897511,0.78978141,0.1022,42.51054852,42.61603376,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,3
NbL14g13090.1,0.82103426,0.82103426,0.0000,42.57812500,42.57812500,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,4
NbL18g19320.1,0.80772260,0.80772260,0.0000,42.33333333,42.33333333,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,0
NbL04g10500.1,0.80429378,0.80429378,0.0000,42.54215305,42.54215305,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL09g07360.1,0.77338864,0.77338864,0.0000,42.50000000,42.50000000,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,2
NbL03g10130.1,0.82183374,0.82021849,-0.1965,42.48366013,42.15686275,40.00000000,45.00000000,40.00000000,43.33333333,1.00000000,True,0,0,0,0,1
NbL11g01840.1,0.79761204,0.79896829,0.1700,42.52252252,42.61261261,35.00000000,50.00000000,36.66666667,50.00000000,1.00000000,True,0,0,0,0,5
NbL19g02350.1,0.76893096,0.76800176,-0.1208,42.47787611,42.40412979,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,4
NbL05g14070.1,0.80939607,0.80939607,0.0000,42.60563380,42.60563380,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,3
NbL05g16060.1,0.82860104,0.82860104,0.0000,42.54807692,42.54807692,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,5
NbL02g12990.1,0.83019527,0.83019527,0.0000,42.51805986,42.51805986,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,2
NbL19g13340.1,0.78840175,0.78840175,0.0000,42.45614035,42.45614035,35.00000000,48.33333333,35.00000000,48.33333333,1.00000000,True,0,0,0,0,4
NbL03g01770.1,0.82570504,0.82570504,0.0000,42.49815225,42.49815225,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,4
NbL16g24630.1,0.87137465,0.87137465,0.0000,42.53968254,42.53968254,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,1
NbL14g01030.1,0.81611460,0.81611460,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,5
NbL02g21830.1,0.78652473,0.78652473,0.0000,42.51302083,42.51302083,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,1,3
NbL04g07130.1,0.80791599,0.80791599,0.0000,42.55952381,42.55952381,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,1
NbL16g13670.1,0.79431970,0.79431970,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,5
NbL09g10730.1,0.79638730,0.79638730,0.0000,42.58373206,42.58373206,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,3
NbL02g11250.1,0.79900965,0.79900965,0.0000,42.43641232,42.43641232,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,5
NbL06g19120.1,0.76186633,0.76186633,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,9
NbL12g05770.1,0.82269280,0.82269280,0.0000,42.24806202,42.24806202,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,1
NbL15g10030.1,0.81114982,0.81114982,0.0000,42.49639250,42.49639250,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,3
NbL16g14460.1,0.79940737,0.80038944,0.1229,42.57812500,42.64322917,36.66666667,48.33333333,38.33333333,48.33333333,1.00000000,True,0,0,0,0,3
NbL16g07150.1,0.82697716,0.82697716,0.0000,42.45742092,42.45742092,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,6
NbL10g11410.1,0.79043819,0.79043819,0.0000,42.33716475,42.33716475,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,1
NbL19g10980.1,0.81295224,0.81237923,-0.0705,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,7
NbL01g06530.1,0.79249699,0.79249699,0.0000,42.54143646,42.54143646,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,1,4
NbL03g23420.1,0.77714862,0.77714862,0.0000,42.57812500,42.57812500,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,5
NbL16g23910.1,0.80407224,0.80407224,0.0000,42.57812500,42.57812500,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,4
